epoch,accuracy,loss,lr,mse,precision,recall,val_accuracy,val_loss,val_mse,val_precision,val_recall
0,0.4981481432914734,113.96756744384766,1e-05,0.4783550798892975,0.3333333432674408,0.003703703638166189,0.5,73.13473510742188,0.47533419728279114,0.0,0.0
1,0.5,48.649314880371094,1e-05,0.4413943886756897,0.0,0.0,0.5,29.721912384033203,0.36313870549201965,0.0,0.0
2,0.5,18.879518508911133,1e-05,0.4046485126018524,0.0,0.0,0.5,10.764045715332031,0.4711516201496124,0.0,0.0
3,0.5407407283782959,6.504500389099121,1e-05,0.37519362568855286,0.7946428656578064,0.10987654328346252,0.6111111044883728,3.4825727939605713,0.3149207532405853,0.75,0.3333333432674408
4,0.6067901253700256,2.1233627796173096,1e-05,0.33091992139816284,0.8191881775856018,0.27407407760620117,0.5333333611488342,1.3066654205322266,0.3761148750782013,0.5365853905677795,0.4888888895511627
5,0.6419752836227417,0.9216884970664978,1e-05,0.31434983015060425,0.8463855385780334,0.34691357612609863,0.605555534362793,0.756792426109314,0.33115530014038086,0.8064516186714172,0.2777777910232544
6,0.6611111164093018,0.6872723698616028,1e-05,0.29609519243240356,0.8425197005271912,0.39629629254341125,0.6000000238418579,0.7137479186058044,0.3515515923500061,0.625,0.5
7,0.6641975045204163,0.657961905002594,1e-05,0.29334649443626404,0.855614960193634,0.395061731338501,0.6388888955116272,0.6870075464248657,0.33165663480758667,0.6811594367027283,0.5222222208976746
8,0.6796296238899231,0.6485170722007751,1e-05,0.2812306880950928,0.8574938774108887,0.4308641850948334,0.6361111402511597,0.6779312491416931,0.31667619943618774,0.6788321137428284,0.5166666507720947
9,0.6925926208496094,0.6452454924583435,1e-05,0.28449755907058716,0.8959391117095947,0.4358024597167969,0.6666666865348816,0.6434698700904846,0.3091047704219818,1.0,0.3333333432674408
10,0.6851851940155029,0.6443262696266174,1e-05,0.2807044982910156,0.8865979313850403,0.4246913492679596,0.6861110925674438,0.6389925479888916,0.2929437756538391,0.9350649118423462,0.4000000059604645
11,0.6950617432594299,0.6415090560913086,1e-05,0.26979953050613403,0.8779904246330261,0.45308640599250793,0.6944444179534912,0.6399215459823608,0.281258225440979,0.8571428656578064,0.46666666865348816
12,0.7018518447875977,0.6395517587661743,1e-05,0.26623907685279846,0.8883610367774963,0.46172839403152466,0.675000011920929,0.6544783115386963,0.2924969792366028,0.7603305578231812,0.5111111402511597
13,0.7055555582046509,0.6355710029602051,1e-05,0.2611757218837738,0.8810068368911743,0.4753086566925049,0.6611111164093018,0.6680172085762024,0.3174600899219513,0.7265625,0.5166666507720947
14,0.7172839641571045,0.6316598653793335,1e-05,0.250718355178833,0.8963963985443115,0.4913580119609833,0.6944444179534912,0.6341097354888916,0.27714821696281433,0.9268292784690857,0.42222222685813904
15,0.7253086566925049,0.6294851303100586,1e-05,0.247367262840271,0.8924731016159058,0.5123456716537476,0.6861110925674438,0.6418790817260742,0.2660236358642578,0.791304349899292,0.5055555701255798
16,0.7308642268180847,0.6250011324882507,1e-05,0.2435261309146881,0.925000011920929,0.5024691224098206,0.7277777791023254,0.626776397228241,0.24772492051124573,0.8867924809455872,0.5222222208976746
17,0.7444444298744202,0.622222900390625,1e-05,0.2364349514245987,0.9285714030265808,0.529629647731781,0.699999988079071,0.6547815799713135,0.28425487875938416,0.75,0.6000000238418579
18,0.7351852059364319,0.6242526173591614,1e-05,0.24008533358573914,0.9205297827720642,0.5148147940635681,0.6861110925674438,0.6662466526031494,0.29005348682403564,0.7080745100975037,0.6333333253860474
19,0.7475308775901794,0.6183620095252991,1e-05,0.22525614500045776,0.9256899952888489,0.5382716059684753,0.6916666626930237,0.6585713028907776,0.2851260006427765,0.7284768223762512,0.6111111044883728
20,0.7629629373550415,0.6133592128753662,1e-05,0.21996775269508362,0.9512711763381958,0.5543209910392761,0.7277777791023254,0.6300070881843567,0.250121146440506,0.8796296119689941,0.5277777910232544
21,0.7648147940635681,0.6130126118659973,1e-05,0.21721190214157104,0.9422680139541626,0.5641975402832031,0.7027778029441833,0.6512546539306641,0.2821679711341858,0.7625899314880371,0.5888888835906982
22,0.7759259343147278,0.6089056134223938,1e-05,0.21092909574508667,0.9551934599876404,0.5790123343467712,0.7361111044883728,0.6302184462547302,0.24428310990333557,0.8294573426246643,0.5944444537162781
23,0.7814815044403076,0.6072491407394409,1e-05,0.2024642378091812,0.9559999704360962,0.5901234745979309,0.7166666388511658,0.6537530422210693,0.2783486247062683,0.7599999904632568,0.6333333253860474
24,0.7858024835586548,0.6054701209068298,1e-05,0.1965356469154358,0.9477756023406982,0.604938268661499,0.7444444298744202,0.6297047734260559,0.24002651870250702,0.8235294222831726,0.6222222447395325
25,0.8092592358589172,0.5969557762145996,1e-06,0.18047426640987396,0.9735350012779236,0.6358024477958679,0.75,0.6235907673835754,0.22925423085689545,0.8461538553237915,0.6111111044883728
26,0.8074073791503906,0.5957372784614563,1e-06,0.1809757500886917,0.966292142868042,0.6370370388031006,0.7166666388511658,0.6449604630470276,0.2650808095932007,0.767123281955719,0.6222222447395325
27,0.8129629492759705,0.5943344831466675,1e-06,0.1777651011943817,0.9720670580863953,0.644444465637207,0.7111111283302307,0.6451340913772583,0.264533132314682,0.7567567825317383,0.6222222447395325
28,0.8203703761100769,0.5936781764030457,1e-06,0.17618675529956818,0.9796673059463501,0.654321014881134,0.7361111044883728,0.6342272162437439,0.24717357754707336,0.8148148059844971,0.6111111044883728
29,0.8166666626930237,0.5931467413902283,1e-06,0.17660945653915405,0.9794392585754395,0.6469135880470276,0.7166666388511658,0.6457487940788269,0.2666466534137726,0.767123281955719,0.6222222447395325
30,0.8228394985198975,0.5902920961380005,1e-06,0.17204533517360687,0.9869646430015564,0.654321014881134,0.7194444537162781,0.6434930562973022,0.2633272707462311,0.7762237787246704,0.6166666746139526
31,0.819753110408783,0.5908874869346619,1e-06,0.1725863218307495,0.983208954334259,0.6506173014640808,0.7194444537162781,0.6468133330345154,0.26729267835617065,0.7615894079208374,0.6388888955116272
32,0.8240740895271301,0.5907047390937805,1e-06,0.17121219635009766,0.9816513657569885,0.6604938507080078,0.7138888835906982,0.6484839916229248,0.2710821330547333,0.7583892345428467,0.6277777552604675
33,0.8234567642211914,0.5900790095329285,1e-06,0.17035990953445435,0.9833948612213135,0.6580246686935425,0.7166666388511658,0.649545431137085,0.27302086353302,0.7599999904632568,0.6333333253860474
34,0.8234567642211914,0.589058518409729,1e-07,0.16988107562065125,0.9888059496879578,0.654321014881134,0.7194444537162781,0.6498944759368896,0.2728166878223419,0.7615894079208374,0.6388888955116272
35,0.8277778029441833,0.5891504883766174,1e-07,0.1684689223766327,0.9853747487068176,0.6654320955276489,0.7166666388511658,0.6487028002738953,0.2717193365097046,0.7599999904632568,0.6333333253860474
36,0.825308620929718,0.5890272259712219,1e-07,0.16890674829483032,0.9870610237121582,0.6592592597007751,0.7166666388511658,0.6494629383087158,0.2723877429962158,0.7599999904632568,0.6333333253860474
37,0.8302469253540039,0.5872982740402222,1e-07,0.1647881269454956,0.9890310764312744,0.6679012179374695,0.7166666388511658,0.6501027345657349,0.2726903557777405,0.7599999904632568,0.6333333253860474
38,0.8277778029441833,0.5881409645080566,1e-07,0.16562697291374207,0.9853747487068176,0.6654320955276489,0.7166666388511658,0.6501807570457458,0.27300840616226196,0.7599999904632568,0.6333333253860474
39,0.8240740895271301,0.5890359282493591,1e-07,0.168350949883461,0.9816513657569885,0.6604938507080078,0.7166666388511658,0.6503453850746155,0.27275142073631287,0.7599999904632568,0.6333333253860474
40,0.8265432119369507,0.5884214043617249,1e-07,0.16822229325771332,0.9889094233512878,0.6604938507080078,0.7166666388511658,0.6496871113777161,0.27243736386299133,0.7599999904632568,0.6333333253860474
